Time,UID,PID,%usr,%system,%guest,%wait,%CPU,CPU,minflt/s,majflt/s,VSZ,RSS,%MEM,kB_rd/s,kB_wr/s,kB_ccwr/s,iodelay,Command
22时48分00秒,1000,5624,19.00,1.00,0.00,0.00,10.20,0,40.00,12.00,2780280,224176,5.66,212.00,4.00,0.00,0,java

22时48分01秒,1000,5624,0.00,0.00,0.00,0.00,0.00,0,0.00,1.00,2780280,224176,5.66,12.00,0.00,0.00,0,java

22时48分02秒,1000,5624,0.00,1.00,0.00,0.00,0.50,0,0.00,0.00,2780280,224176,5.66,0.00,0.00,0.00,0,java

22时48分03秒,1000,5624,1.00,0.00,0.00,0.00,0.51,0,0.00,0.00,2780280,224176,5.66,0.00,0.00,0.00,0,java

22时48分04秒,1000,5624,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2780280,224176,5.66,0.00,0.00,0.00,0,java

22时48分05秒,1000,5624,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2780280,224176,5.66,0.00,0.00,0.00,0,java

22时48分06秒,1000,5624,0.00,0.00,0.00,0.00,0.00,0,17.00,0.00,2780280,224176,5.66,0.00,0.00,0.00,0,java

22时48分07秒,1000,5624,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2780280,224176,5.66,0.00,0.00,0.00,0,java

22时48分08秒,1000,5624,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2780280,224176,5.66,0.00,0.00,0.00,0,java

22时48分09秒,1000,5624,1.00,0.00,0.00,0.00,0.50,0,0.00,0.00,2780280,224176,5.66,0.00,0.00,0.00,0,java

22时48分10秒,1000,5624,0.00,1.00,0.00,0.00,0.51,0,5.00,0.00,2780280,224176,5.66,0.00,272.00,0.00,0,java

22时48分11秒,1000,5624,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2780280,224176,5.66,0.00,0.00,0.00,0,java

22时48分12秒,1000,5624,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2780280,224176,5.66,0.00,0.00,0.00,0,java

22时48分13秒,1000,5624,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2780280,224176,5.66,0.00,0.00,0.00,0,java

22时48分14秒,1000,5624,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2780280,224176,5.66,0.00,0.00,0.00,0,java

22时48分15秒,1000,5624,1.00,0.00,0.00,0.00,0.51,0,0.00,0.00,2780280,224176,5.66,0.00,0.00,0.00,0,java

22时48分16秒,1000,5624,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2780280,224176,5.66,0.00,0.00,0.00,0,java

22时48分17秒,1000,5624,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2780280,224176,5.66,0.00,0.00,0.00,0,java

22时48分18秒,1000,5624,0.00,1.00,0.00,0.00,0.51,0,0.00,0.00,2780280,224176,5.66,0.00,0.00,0.00,0,java

22时48分19秒,1000,5624,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2780280,224176,5.66,0.00,0.00,0.00,0,java

22时48分20秒,1000,5624,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2780280,224176,5.66,0.00,0.00,0.00,0,java

22时48分21秒,1000,5624,1.00,0.00,0.00,0.00,0.51,0,0.00,0.00,2780280,224176,5.66,0.00,0.00,0.00,0,java

22时48分22秒,1000,5624,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2780280,224176,5.66,0.00,0.00,0.00,0,java

22时48分23秒,1000,5624,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2780280,224176,5.66,0.00,0.00,0.00,0,java

22时48分24秒,1000,5624,0.00,0.00,0.00,0.00,0.00,0,2.00,0.00,2780280,224176,5.66,0.00,8.00,0.00,0,java

22时48分25秒,1000,5624,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2780280,224176,5.66,0.00,0.00,0.00,0,java

22时48分26秒,1000,5624,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2780280,224176,5.66,0.00,0.00,0.00,0,java

22时48分27秒,1000,5624,0.00,0.00,0.00,0.00,0.00,0,1.00,0.00,2780280,224176,5.66,0.00,4.00,0.00,0,java

22时48分28秒,1000,5624,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2780280,224176,5.66,0.00,0.00,0.00,0,java

22时48分29秒,1000,5624,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2780280,224176,5.66,0.00,0.00,0.00,0,java

22时48分30秒,1000,5624,1.00,0.00,0.00,0.00,0.51,0,0.00,0.00,2780280,224176,5.66,0.00,0.00,0.00,0,java

22时48分31秒,1000,5624,1.00,0.00,0.00,0.00,0.51,0,5.00,0.00,2780280,224176,5.66,0.00,24.00,0.00,0,java

22时48分32秒,1000,5624,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2780280,224176,5.66,0.00,0.00,0.00,0,java

22时48分33秒,1000,5624,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2780280,224176,5.66,0.00,0.00,0.00,0,java

22时48分34秒,1000,5624,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2780280,224176,5.66,0.00,0.00,0.00,0,java

22时48分35秒,1000,5624,0.00,1.00,0.00,0.00,0.51,0,2.00,0.00,2780280,224176,5.66,0.00,8.00,0.00,0,java

22时48分36秒,1000,5624,1.00,0.00,0.00,0.00,0.51,0,1.00,0.00,2780280,224176,5.66,0.00,4.00,0.00,0,java

22时48分37秒,1000,5624,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2780280,224176,5.66,0.00,0.00,0.00,0,java

22时48分38秒,1000,5624,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2780280,224176,5.66,0.00,0.00,0.00,0,java

22时48分39秒,1000,5624,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2780280,223408,5.64,0.00,0.00,0.00,0,java

22时48分40秒,1000,5624,0.00,0.00,0.00,0.00,0.00,0,2.00,0.00,2780280,223408,5.64,0.00,8.00,0.00,0,java

22时48分41秒,1000,5624,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2780280,221104,5.58,0.00,0.00,0.00,0,java

22时48分42秒,1000,5624,1.00,0.00,0.00,0.00,0.52,0,1.00,0.00,2780280,221104,5.58,0.00,4.00,0.00,0,java

22时48分43秒,1000,5624,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2780280,220848,5.58,0.00,0.00,0.00,0,java

22时48分44秒,1000,5624,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2780280,220848,5.58,0.00,0.00,0.00,0,java

22时48分45秒,1000,5624,1.00,1.00,0.00,0.00,1.10,0,8.00,0.00,2780280,220848,5.58,4.00,20.00,0.00,0,java

22时48分46秒,1000,5624,1.98,9.90,0.00,0.00,6.63,0,0.00,0.00,2780280,220848,5.58,0.00,3964.36,0.00,0,java

22时48分47秒,1000,5624,1.00,2.00,0.00,0.00,1.60,0,0.00,0.00,2780280,220848,5.58,0.00,764.00,0.00,0,java

22时48分48秒,1000,5624,3.00,9.00,0.00,0.00,6.09,0,0.00,0.00,2780280,220848,5.58,0.00,6664.00,0.00,0,java

22时48分49秒,1000,5624,4.00,13.00,0.00,0.00,8.63,0,0.00,0.00,2780280,219312,5.54,0.00,8952.00,0.00,0,java

22时48分50秒,1000,5624,8.00,20.00,0.00,0.00,14.29,0,2.00,0.00,2780280,219312,5.54,0.00,16772.00,0.00,0,java

22时48分51秒,1000,5624,9.00,17.00,0.00,0.00,13.07,0,3.00,0.00,2780280,219312,5.54,0.00,15764.00,0.00,0,java

22时48分52秒,1000,5624,11.00,13.00,0.00,0.00,12.24,0,2.00,0.00,2780280,219312,5.54,0.00,16708.00,0.00,0,java

22时48分53秒,1000,5624,8.00,12.00,0.00,0.00,10.20,0,38.00,7.00,2780280,219312,5.54,264.00,9516.00,0.00,0,java

22时48分54秒,1000,5624,3.00,0.00,0.00,0.00,1.52,0,6.00,0.00,2780280,219312,5.54,272.00,300.00,0.00,0,java

22时48分55秒,1000,5624,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2780280,219312,5.54,0.00,0.00,0.00,0,java

22时48分56秒,1000,5624,11.00,11.00,0.00,0.00,11.22,0,19.00,1.00,2780280,219312,5.54,8.00,24764.00,0.00,0,java

22时48分57秒,1000,5624,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2780280,219312,5.54,0.00,0.00,0.00,0,java

22时48分58秒,1000,5624,21.00,14.00,0.00,0.00,17.95,0,0.00,0.00,2780280,219312,5.54,0.00,31560.00,0.00,0,java

22时48分59秒,1000,5624,23.00,6.00,0.00,0.00,14.80,0,50.00,12.00,2780280,219440,5.54,88.00,12564.00,0.00,0,java

22时49分00秒,1000,5624,2.00,0.00,0.00,0.00,1.01,0,20.00,1.00,2780280,219440,5.54,12.00,236.00,0.00,0,java

22时49分01秒,1000,5624,3.00,0.00,0.00,0.00,1.52,0,10.00,0.00,2780280,219440,5.54,0.00,172.00,0.00,0,java

22时49分02秒,1000,5624,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2780280,219440,5.54,0.00,0.00,0.00,0,java

22时49分03秒,1000,5624,0.00,1.00,0.00,0.00,0.50,0,0.00,0.00,2780280,219440,5.54,0.00,0.00,0.00,0,java

22时49分04秒,1000,5624,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2780280,219440,5.54,0.00,0.00,0.00,0,java

22时49分05秒,1000,5624,2.00,0.00,0.00,0.00,1.01,0,5.00,0.00,2780280,219440,5.54,0.00,272.00,0.00,0,java

22时49分06秒,1000,5624,3.00,0.00,0.00,0.00,1.53,0,17.00,0.00,2780280,219440,5.54,0.00,8.00,20.00,0,java

22时49分07秒,1000,5624,0.00,1.00,0.00,0.00,0.51,0,0.00,0.00,2780280,219440,5.54,0.00,0.00,0.00,0,java

22时49分08秒,1000,5624,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2780280,219440,5.54,0.00,0.00,0.00,0,java

22时49分09秒,1000,5624,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2780280,219440,5.54,0.00,0.00,0.00,0,java

22时49分10秒,1000,5624,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2780280,219440,5.54,0.00,0.00,0.00,0,java

22时49分11秒,1000,5624,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2780280,219440,5.54,0.00,0.00,0.00,0,java

22时49分12秒,1000,5624,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2780280,219440,5.54,0.00,0.00,0.00,0,java

22时49分13秒,1000,5624,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2780280,219440,5.54,0.00,0.00,0.00,0,java

22时49分14秒,1000,5624,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2780280,219440,5.54,0.00,0.00,0.00,0,java

22时49分15秒,1000,5624,1.00,0.00,0.00,0.00,0.51,0,0.00,0.00,2780280,219440,5.54,0.00,0.00,0.00,0,java

22时49分16秒,1000,5624,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2780280,219440,5.54,0.00,0.00,0.00,0,java

22时49分17秒,1000,5624,3.00,0.00,0.00,0.00,1.52,0,0.00,0.00,2780280,219440,5.54,0.00,0.00,0.00,0,java

22时49分18秒,1000,5624,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2780280,219440,5.54,0.00,0.00,0.00,0,java

22时49分19秒,1000,5624,1.00,0.00,0.00,0.00,0.51,0,2.00,0.00,2780280,219440,5.54,0.00,8.00,0.00,0,java

22时49分20秒,1000,5624,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2780280,219440,5.54,0.00,0.00,0.00,0,java

22时49分21秒,1000,5624,0.00,0.00,0.00,0.00,0.00,0,1.00,0.00,2780280,219440,5.54,0.00,4.00,0.00,0,java

22时49分22秒,1000,5624,43.00,0.00,0.00,0.00,21.83,0,18.00,14.00,2780280,219440,5.54,84.00,28.00,0.00,0,java

22时49分23秒,1000,5624,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2780280,219440,5.54,0.00,0.00,0.00,0,java

22时49分24秒,1000,5624,1.00,0.00,0.00,0.00,0.52,0,0.00,0.00,2780280,219440,5.54,0.00,0.00,0.00,0,java

22时49分25秒,1000,5624,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2780280,219440,5.54,0.00,0.00,0.00,0,java

22时49分26秒,1000,5624,3.00,0.00,0.00,0.00,1.53,0,5.00,1.00,2780280,219440,5.54,16.00,1908.00,0.00,0,java

22时49分27秒,1000,5624,7.00,3.00,0.00,0.00,5.21,0,0.00,0.00,2780280,219440,5.54,0.00,13968.00,0.00,0,java

22时49分28秒,1000,5624,6.00,5.00,0.00,0.00,5.61,0,0.00,0.00,2780280,219440,5.54,0.00,17028.00,0.00,0,java

22时49分29秒,1000,5624,5.00,8.00,0.00,0.00,6.77,0,0.00,0.00,2780280,219440,5.54,0.00,17260.00,0.00,0,java

22时49分30秒,1000,5624,5.00,6.00,0.00,0.00,5.70,0,0.00,0.00,2780280,219440,5.54,0.00,17588.00,0.00,0,java

22时49分31秒,1000,5624,4.00,7.00,0.00,0.00,5.64,0,7.00,0.00,2780280,219440,5.54,0.00,11412.00,0.00,0,java

22时49分32秒,1000,5624,2.00,1.00,0.00,0.00,1.52,0,10.00,0.00,2780280,219440,5.54,0.00,304.00,0.00,0,java

22时49分33秒,1000,5624,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2780280,219440,5.54,0.00,0.00,0.00,0,java

22时49分34秒,1000,5624,17.00,30.00,0.00,0.00,23.86,0,32.00,15.00,2780280,219568,5.54,108.00,46544.00,0.00,0,java

22时49分35秒,1000,5624,16.00,17.00,0.00,0.00,16.92,0,73.00,24.00,2780280,219556,5.54,152.00,22596.00,0.00,0,java

22时49分36秒,1000,5624,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2780280,219556,5.54,0.00,0.00,0.00,0,java

22时49分37秒,1000,5624,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2780280,219556,5.54,0.00,0.00,0.00,0,java

22时49分38秒,1000,5624,1.00,1.00,0.00,0.00,1.03,0,19.00,0.00,2780280,219684,5.55,0.00,0.00,0.00,0,java

22时49分39秒,1000,5624,5.00,2.00,0.00,0.00,3.50,0,0.00,0.00,2780280,219684,5.55,0.00,0.00,0.00,0,java

22时49分40秒,1000,5624,1.00,0.00,0.00,0.00,0.50,0,5.00,7.00,2780280,219684,5.55,76.00,4.00,0.00,0,java

22时49分41秒,1000,5624,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2780280,219684,5.55,0.00,0.00,0.00,0,java

22时49分42秒,1000,5624,1.00,2.00,0.00,0.00,1.51,0,6.00,4.00,2780280,219684,5.55,36.00,4.00,0.00,0,java

22时49分43秒,1000,5624,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2780280,219684,5.55,0.00,0.00,0.00,0,java

22时49分44秒,1000,5624,1.00,0.00,0.00,0.00,0.50,0,18.00,0.00,2780280,219684,5.55,0.00,0.00,0.00,0,java

22时49分45秒,1000,5624,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2780280,219684,5.55,0.00,0.00,0.00,0,java

22时49分46秒,1000,5624,1.00,0.00,0.00,0.00,0.51,0,20.00,0.00,2780280,219812,5.55,0.00,272.00,0.00,0,java

22时49分47秒,1000,5624,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2780280,219680,5.55,0.00,0.00,0.00,0,java

22时49分48秒,1000,5624,1.00,1.00,0.00,0.00,1.02,0,0.00,0.00,2780280,219680,5.55,0.00,0.00,0.00,0,java

22时49分49秒,1000,5624,2.00,0.00,0.00,0.00,1.01,0,21.00,4.00,2780280,219680,5.55,44.00,168.00,0.00,0,java

22时49分50秒,1000,5624,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2780280,219680,5.55,0.00,0.00,0.00,0,java

22时49分51秒,1000,5624,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2780280,219680,5.55,0.00,0.00,0.00,0,java

22时49分52秒,1000,5624,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2780280,219680,5.55,0.00,0.00,0.00,0,java

22时49分53秒,1000,5624,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2780280,219680,5.55,0.00,0.00,0.00,0,java

22时49分54秒,1000,5624,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2780280,219680,5.55,0.00,0.00,0.00,0,java

22时49分55秒,1000,5624,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2780280,219680,5.55,0.00,0.00,0.00,0,java

22时49分56秒,1000,5624,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2780280,219680,5.55,0.00,0.00,0.00,0,java

22时49分57秒,1000,5624,1.00,0.00,0.00,0.00,0.51,0,0.00,0.00,2780280,219680,5.55,0.00,0.00,0.00,0,java

22时49分58秒,1000,5624,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2780280,219680,5.55,0.00,0.00,0.00,0,java

22时49分59秒,1000,5624,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2780280,219680,5.55,0.00,0.00,0.00,0,java

22时50分00秒,1000,5624,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2780280,219680,5.55,0.00,0.00,0.00,0,java

22时50分01秒,1000,5624,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2780280,219680,5.55,0.00,0.00,0.00,0,java

22时50分02秒,1000,5624,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2780280,219680,5.55,0.00,0.00,0.00,0,java

22时50分03秒,1000,5624,2.00,0.00,0.00,0.00,1.02,0,4.00,0.00,2780280,219680,5.55,0.00,16.00,0.00,0,java

22时50分04秒,1000,5624,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2780280,219680,5.55,0.00,0.00,0.00,0,java

22时50分05秒,1000,5624,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2780280,219680,5.55,0.00,0.00,0.00,0,java

22时50分06秒,1000,5624,1.00,0.00,0.00,0.00,0.50,0,2.00,0.00,2780280,219680,5.55,0.00,8.00,0.00,0,java

22时50分07秒,1000,5624,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2780280,219680,5.55,0.00,0.00,0.00,0,java

22时50分08秒,1000,5624,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2780280,219680,5.55,0.00,0.00,0.00,0,java

22时50分09秒,1000,5624,0.00,0.00,0.00,0.00,0.00,0,0.99,0.00,2780280,219680,5.55,0.00,3.96,0.00,0,java

22时50分10秒,1000,5624,0.98,0.00,0.00,0.00,0.68,0,0.00,0.00,2780280,219680,5.55,0.00,0.00,0.00,0,java

22时50分11秒,1000,5624,0.00,1.00,0.00,0.00,0.61,0,2.00,0.00,2780280,217248,5.48,0.00,8.00,0.00,0,java

22时50分12秒,1000,5624,0.00,0.00,0.00,0.00,0.00,0,1.00,0.00,2780280,214688,5.42,0.00,4.00,0.00,0,java

22时50分13秒,1000,5624,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2780280,214688,5.42,0.00,0.00,0.00,0,java

22时50分14秒,1000,5624,4.00,1.00,0.00,0.00,2.55,0,5.00,0.00,2780280,214688,5.42,0.00,1472.00,0.00,0,java

22时50分15秒,1000,5624,2.00,5.00,0.00,0.00,4.12,0,0.00,0.00,2780280,214688,5.42,0.00,1396.00,0.00,0,java

22时50分16秒,1000,5624,2.00,5.00,0.00,0.00,4.43,0,2.00,0.00,2780280,214688,5.42,0.00,1476.00,0.00,0,java

22时50分17秒,1000,5624,3.00,16.00,0.00,0.00,10.86,0,0.00,0.00,2780280,214688,5.42,0.00,6668.00,0.00,0,java

22时50分18秒,1000,5624,5.94,28.71,0.00,0.00,23.81,0,0.99,0.00,2780280,214688,5.42,0.00,3524.75,0.00,0,java

22时50分19秒,1000,5624,8.00,17.00,0.00,0.00,18.12,0,0.00,0.00,2780280,214688,5.42,0.00,2672.00,0.00,0,java

22时50分20秒,1000,5624,3.00,32.00,0.00,0.00,20.83,0,0.00,0.00,2780280,214688,5.42,0.00,7148.00,0.00,0,java

22时50分21秒,1000,5624,0.00,81.00,0.00,0.00,40.70,0,3.00,0.00,2780280,214688,5.42,0.00,15780.00,0.00,0,java

22时50分22秒,1000,5624,3.00,46.00,0.00,0.00,25.52,0,0.00,7.00,2780280,214688,5.42,28.00,14288.00,0.00,0,java

22时50分23秒,1000,5624,6.00,29.00,0.00,0.00,24.48,0,4.00,8.00,2780280,214688,5.42,124.00,5840.00,0.00,0,java

22时50分24秒,1000,5624,7.00,25.00,0.00,0.00,23.36,0,4.00,12.00,2780280,214688,5.42,56.00,8824.00,0.00,0,java

22时50分25秒,1000,5624,2.97,33.66,0.00,0.00,18.59,0,12.87,0.00,2780280,214688,5.42,0.00,10003.96,0.00,0,java

22时50分26秒,1000,5624,0.00,0.00,0.00,0.00,0.00,0,2.00,0.00,2780280,214688,5.42,4.00,32.00,0.00,0,java

22时50分27秒,1000,5624,4.00,1.00,0.00,0.00,2.53,0,78.00,3.00,2780280,214816,5.42,12.00,332.00,0.00,0,java

22时50分28秒,1000,5624,8.00,3.00,0.00,0.00,5.64,0,40.00,47.00,2780280,215072,5.43,236.00,2232.00,0.00,0,java

22时50分29秒,1000,5624,46.00,25.00,0.00,0.00,35.32,0,26.00,26.00,2780280,215200,5.43,264.00,28952.00,0.00,0,java

22时50分30秒,1000,5624,17.00,13.00,0.00,0.00,15.23,0,0.00,0.00,2780280,215200,5.43,0.00,34728.00,0.00,0,java

22时50分31秒,1000,5624,3.00,3.00,0.00,0.00,3.05,0,63.00,5.00,2780280,215200,5.43,40.00,3212.00,0.00,0,java

22时50分32秒,1000,5624,1.00,0.00,0.00,0.00,0.50,0,0.00,0.00,2780280,215200,5.43,0.00,0.00,0.00,0,java

22时50分33秒,1000,5624,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2780280,215200,5.43,0.00,0.00,0.00,0,java

22时50分34秒,1000,5624,1.00,0.00,0.00,0.00,0.50,0,6.00,0.00,2780280,215200,5.43,0.00,48.00,0.00,0,java

22时50分35秒,1000,5624,1.00,0.00,0.00,0.00,0.51,0,4.00,0.00,2780280,215200,5.43,0.00,124.00,0.00,0,java

22时50分36秒,1000,5624,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2780280,215200,5.43,0.00,0.00,0.00,0,java

22时50分37秒,1000,5624,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2780280,215200,5.43,0.00,0.00,0.00,0,java

22时50分38秒,1000,5624,1.00,0.00,0.00,0.00,0.51,0,0.00,0.00,2780280,215200,5.43,0.00,0.00,0.00,0,java

22时50分39秒,1000,5624,2.00,1.00,0.00,0.00,1.52,0,5.00,0.00,2780280,215200,5.43,0.00,280.00,20.00,0,java

22时50分40秒,1000,5624,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2780280,215200,5.43,0.00,0.00,0.00,0,java

22时50分41秒,1000,5624,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2780280,215200,5.43,0.00,0.00,0.00,0,java

22时50分42秒,1000,5624,3.96,1.98,0.00,0.00,3.00,0,16.83,0.00,2780280,215328,5.44,0.00,0.00,0.00,0,java

22时50分43秒,1000,5624,2.00,1.00,0.00,0.00,1.51,0,0.00,0.00,2780280,215328,5.44,0.00,0.00,0.00,0,java

22时50分44秒,1000,5624,1.00,0.00,0.00,0.00,0.51,0,17.00,0.00,2780280,215328,5.44,0.00,0.00,0.00,0,java

22时50分45秒,1000,5624,3.00,4.00,0.00,0.00,3.50,0,0.00,0.00,2780280,215328,5.44,10272.00,0.00,0.00,0,java

22时50分46秒,1000,5624,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2780280,215328,5.44,0.00,0.00,0.00,0,java

22时50分47秒,1000,5624,1.00,0.00,0.00,0.00,0.51,0,2.00,0.00,2780280,215144,5.43,0.00,8.00,0.00,0,java

22时50分48秒,1000,5624,2.00,2.00,0.00,0.00,2.04,0,2.00,0.00,2780280,215144,5.43,0.00,4.00,0.00,0,java

22时50分49秒,1000,5624,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2780280,215144,5.43,0.00,0.00,0.00,0,java

22时50分50秒,1000,5624,2.00,1.00,0.00,0.00,1.49,0,0.00,0.00,2780280,215144,5.43,0.00,0.00,0.00,0,java

22时50分51秒,1000,5624,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2780280,215144,5.43,0.00,0.00,0.00,0,java

22时50分52秒,1000,5624,1.00,1.00,0.00,0.00,1.01,0,0.00,0.00,2780280,215144,5.43,0.00,0.00,0.00,0,java

22时50分53秒,1000,5624,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2780280,215144,5.43,0.00,0.00,0.00,0,java

22时50分54秒,1000,5624,1.00,0.00,0.00,0.00,0.51,0,0.00,0.00,2780280,215144,5.43,0.00,0.00,0.00,0,java

22时50分55秒,1000,5624,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2780280,215144,5.43,0.00,0.00,0.00,0,java

22时50分56秒,1000,5624,0.00,0.00,0.00,0.00,0.00,0,1.00,0.00,2780280,215144,5.43,0.00,4.00,0.00,0,java

22时50分57秒,1000,5624,0.00,1.00,0.00,0.00,0.55,0,4.00,0.00,2780280,215144,5.43,0.00,20.00,0.00,0,java

22时50分58秒,1000,5624,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2780280,215144,5.43,0.00,0.00,0.00,0,java

22时50分59秒,1000,5624,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2780280,215144,5.43,0.00,0.00,0.00,0,java

22时51分00秒,1000,5624,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2780280,215144,5.43,0.00,0.00,0.00,0,java

22时51分01秒,1000,5624,0.00,0.00,0.00,0.00,0.00,0,1.00,0.00,2780280,215144,5.43,0.00,0.00,0.00,0,java

22时51分02秒,1000,5624,6.00,6.00,0.00,0.00,6.09,0,5.00,0.00,2780280,215144,5.43,0.00,10112.00,0.00,0,java

22时51分03秒,1000,5624,73.00,2.00,0.00,0.00,38.27,0,272.00,258.00,2780280,217064,5.48,2996.00,7544.00,0.00,0,java

22时51分04秒,1000,5624,29.00,9.00,0.00,0.00,19.39,0,57.00,74.00,2780280,216424,5.46,524.00,18600.00,0.00,0,java

22时51分05秒,1000,5624,8.00,9.00,0.00,0.00,8.54,0,44.00,18.00,2780280,216424,5.46,116.00,18260.00,0.00,0,java

22时51分06秒,1000,5624,6.00,9.00,0.00,0.00,7.58,0,40.00,0.00,2780280,216424,5.46,0.00,17676.00,0.00,0,java

22时51分07秒,1000,5624,7.00,6.00,0.00,0.00,6.70,0,14.00,0.00,2780280,216424,5.46,0.00,8308.00,0.00,0,java

22时51分08秒,1000,5624,1.00,0.00,0.00,0.00,0.51,0,5.00,0.00,2780280,216424,5.46,0.00,272.00,0.00,0,java

22时51分09秒,1000,5624,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2780280,216424,5.46,0.00,0.00,0.00,0,java

22时51分10秒,1000,5624,30.00,26.00,0.00,0.00,28.14,0,83.00,39.00,2780280,216808,5.47,180.00,69120.00,0.00,0,java

22时51分11秒,1000,5624,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2780280,216808,5.47,0.00,0.00,0.00,0,java

